Cleaned Text,Stemmed Tokens,Tweet ID 
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…","['rt', ':', 'jalen', 'bridg', ',', '#', '3', 'recruit', '2020', 'class', 'wv', ',', 'told', 'earlier', 'even', 'recent', 'went', 'visit', 'cincinn…']",1067453294631505921
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…","['rt', ':', 'on', '#', 'givingtuesday', 'around', 'globe', ',', 'reflect', 'passion', 'behind', '&', 'amp', ';', 'impact', 'norma', 'mae', 'huggin', 'cancer…']",1067452976690864129
RT @smcave: E.Moore Hall is holiday ready! Stop by  Quiet place to study too! #WVU ,"['rt', '@', 'smcave', ':', 'e.moor', 'hall', 'holiday', 'readi', '!', 'stop', 'quiet', 'place', 'studi', '!', '#', 'wvu']",1067452933573361664
"Some talk out there 
about the Valero Alamo Bowl
@valeroalamobowl
and #WVU v. Washington State . 
They would be a g… ","['some', 'talk', 'valero', 'alamo', 'bowl', '@', 'valeroalamobowl', '#', 'wvu', 'v.', 'washington', 'state', '.', 'they', 'g…']",1067452884835594242
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067452829219065861
"What I think the #CFP rankings will be
1 #bama
2 #clemson
3 #nd
4 #uga
5 #ou
6 #ohiost
7 #michigan
8 #ucf
9… ","['what', 'i', 'think', '#', 'cfp', 'rank', 'will', '1', '#', 'bama', '2', '#', 'clemson', '3', '#', 'nd', '4', '#', 'uga', '5', '#', 'ou', '6', '#', 'ohiost', '7', '#', 'michigan', '8', '#', 'ucf', '9…']",1067452303723106304
"The Annual #WVU SAF Christmas Tree sale is going on this week. Deadline to place your order is Sunday Dec. 2, 2019… ","['the', 'annual', '#', 'wvu', 'saf', 'christma', 'tree', 'sale', 'go', 'week', '.', 'deadlin', 'place', 'order', 'sunday', 'dec.', '2', ',', '2019…']",1067452281594015746
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…","['rt', ':', 'on', '#', 'givingtuesday', 'around', 'globe', ',', 'reflect', 'passion', 'behind', '&', 'amp', ';', 'impact', 'norma', 'mae', 'huggin', 'cancer…']",1067451879519657986
  During Holg’s time here #WVU has brought in more money than all other coaches COMBINED.… ,"['dure', 'holg', '’', 's', 'time', '#', 'wvu', 'brought', 'money', 'coach', 'combined.…']",1067451777178632193
RT : Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our #IENG30…,"['rt', ':', 'thank', 'dr.', 'todd', 'hamrick', 'share', 'expertis', 'industri', 'experi', '#', 'polym', '#', 'manufactur', 'w/', '#', 'ieng30…']",1067451253481984001
Elite Pint (2) &amp; Pitcher Set (1) | #WVU #Mountaineers Pint Glasses and Pitcher Gift Set ,"['elit', 'pint', '(', '2', ')', '&', 'amp', ';', 'pitcher', 'set', '(', '1', ')', '|', '#', 'wvu', '#', 'mountain', 'pint', 'glass', 'pitcher', 'gift', 'set']",1067450542266421250
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…","['rt', ':', 'on', '#', 'givingtuesday', 'around', 'globe', ',', 'reflect', 'passion', 'behind', '&', 'amp', ';', 'impact', 'norma', 'mae', 'huggin', 'cancer…']",1067449987712327680
RT : How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,"['rt', ':', 'how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'here', ""'s"", 'week', ""'s"", 'wrap', '--', '-', '&', 'gt', ';']",1067449364937879552
"On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Ca… ","['on', '#', 'givingtuesday', 'around', 'globe', ',', 'reflect', 'passion', 'behind', '&', 'amp', ';', 'impact', 'norma', 'mae', 'huggin', 'ca…']",1067448397823655938
How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,"['how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'here', ""'s"", 'week', ""'s"", 'wrap', '--', '-', '&', 'gt', ';']",1067447963432218624
RT @smcave: Do you think you have what it takes to be the next Mountaineer Mascot? Info session tonight! #WVU #Mountaineer @wvustudents …,"['rt', '@', 'smcave', ':', 'do', 'think', 'take', 'next', 'mountain', 'mascot', '?', 'info', 'session', 'tonight', '!', '#', 'wvu', '#', 'mountain', '@', 'wvustud', '…']",1067446173093556225
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,"['rt', ':', 'aerial', 'photo', 'courtesi', 'show', 'progress', 'the', 'aquat', 'track', 'center', 'mylan', 'park', '@', 'wvuswimd', '@', '…']",1067444489462185984
WVU at #16? List is invalid. #bluelot #ThePitPre1997 #WVU ,"['wvu', '#', '16', '?', 'list', 'invalid', '.', '#', 'bluelot', '#', 'thepitpre1997', '#', 'wvu']",1067444485255249920
Do you think you have what it takes to be the next Mountaineer Mascot? Info session tonight! #WVU #Mountaineer… ,"['do', 'think', 'take', 'next', 'mountain', 'mascot', '?', 'info', 'session', 'tonight', '!', '#', 'wvu', '#', 'mountaineer…']",1067443752829095936
 Damn....I can't believe its already been 4 years since I got to see you catch your first TD in the Cactus Bow… ,"['damn', '...', '.i', 'ca', ""n't"", 'believ', 'alreadi', '4', 'year', 'sinc', 'i', 'got', 'see', 'catch', 'first', 'td', 'cactus', 'bow…']",1067441129539289089
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1067440218037542912
OFFER EXTENDED! Sign up for a new annual subscription to  and get a $99 gift card to the store for y… ,"['offer', 'extend', '!', 'sign', 'new', 'annual', 'subscript', 'get', '$', '99', 'gift', 'card', 'store', 'y…']",1067438050874191872
#WVU - Spirit Pint Glasses (2) | WVU Mountaineers 16 oz. Beer Pints - Set of 2 ,"['#', 'wvu', '-', 'spirit', 'pint', 'glass', '(', '2', ')', '|', 'wvu', 'mountain', '16', 'oz', '.', 'beer', 'pint', '-', 'set', '2']",1067435414477139969
The PRT is running on a normal schedule (Tue Nov 27 09:46:45 2018). #wvuprt #wvu #prt,"['the', 'prt', 'run', 'normal', 'schedul', '(', 'tue', 'nov', '27', '09:46:45', '2018', ')', '.', '#', 'wvuprt', '#', 'wvu', '#', 'prt']",1067430354527506432
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,"['rt', ':', 'thank', 'get', 'back', '#', 'mountain', 'root', 'holiday', 'weekend', '.', 'also', 'thank', 'great', 'respons', 'given', 't…']",1067428150043467776
The PRT is down between Beechurst station and Engineering station (Tue Nov 27 09:31:17 2018). #wvuprt #wvu #prt,"['the', 'prt', 'beechurst', 'station', 'engin', 'station', '(', 'tue', 'nov', '27', '09:31:17', '2018', ')', '.', '#', 'wvuprt', '#', 'wvu', '#', 'prt']",1067426578035077120
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,"['how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'break', 'player', 'player', 'mountai…']",1067426318671912960
Numbers and Notes: Oklahoma. Looking at the advanced statistics from the match up with the Sooners as well as seaso… ,"['number', 'note', ':', 'oklahoma', '.', 'look', 'advanc', 'statist', 'match', 'sooner', 'well', 'seaso…']",1067426241416970242
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,"['rt', ':', 'aerial', 'photo', 'courtesi', 'show', 'progress', 'the', 'aquat', 'track', 'center', 'mylan', 'park', '@', 'wvuswimd', '@', '…']",1067426040027459584
RT : Sit down with  tonight at 7:30 p.m. in the  Ballrooms as he discusses “Why Does Race Still Matt…,"['rt', ':', 'sit', 'tonight', '7:30', 'p.m.', 'ballroom', 'discus', '“', 'whi', 'doe', 'race', 'still', 'matt…']",1067425513529061376
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,"['how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'break', 'player', 'player', 'mountai…']",1067425342745427968
RT : Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our #IENG30…,"['rt', ':', 'thank', 'dr.', 'todd', 'hamrick', 'share', 'expertis', 'industri', 'experi', '#', 'polym', '#', 'manufactur', 'w/', '#', 'ieng30…']",1067424233033207808
The regular season finale was entertaining to say the least #WVU ,"['the', 'regular', 'season', 'final', 'entertain', 'say', 'least', '#', 'wvu']",1067421430898397184
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,"['how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'break', 'player', 'player', 'mountai…']",1067421115411243009
Please consider making a donation to our chapters scholarship fund for #GivingTuresday - Our scholarship helps to s… ,"['pleas', 'consid', 'make', 'donat', 'chapter', 'scholarship', 'fund', '#', 'givingturesday', '-', 'our', 'scholarship', 'help', 's…']",1067419632208879616
"Would you rather be #TCU or #WVU at this point in their #Big12 lives? TCU has won at least 11 games 3 times, has no… ","['would', 'rather', '#', 'tcu', '#', 'wvu', 'point', '#', 'big12', 'life', '?', 'tcu', 'won', 'least', '11', 'game', '3', 'time', ',', 'no…']",1067419479783735296
"HUGE Congrats to #WVU's , Dr. Morrow &amp; Mandy Weirich for their chapter in Kaye &amp; Singer's new book, So… ","['huge', 'congrat', '#', 'wvu', ""'s"", ',', 'dr.', 'morrow', '&', 'amp', ';', 'mandi', 'weirich', 'chapter', 'kay', '&', 'amp', ';', 'singer', ""'s"", 'new', 'book', ',', 'so…']",1067419338767040513
Former high school commit discussing options with #WVU after impressive JUCO campaign (VIP).... ,"['former', 'high', 'school', 'commit', 'discuss', 'option', '#', 'wvu', 'impress', 'juco', 'campaign', '(', 'vip', ')', '...', '.']",1067417761003954178
Start your day off right ! Classic Cutz Barbershop ✌ 2001 University Ave Morgantown Wv (304) 381-2483… ,"['start', 'day', 'right', '!', 'classic', 'cutz', 'barbershop', '✌', '2001', 'univers', 'ave', 'morgantown', 'wv', '(', '304', ')', '381-2483…']",1067417433806266368
Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our… ,"['thank', 'dr.', 'todd', 'hamrick', 'share', 'expertis', 'industri', 'experi', '#', 'polym', '#', 'manufactur', 'w/', 'our…']",1067417330173558784
Sit down with  tonight at 7:30 p.m. in the  Ballrooms as he discusses “Why Does Race S… ,"['sit', 'tonight', '7:30', 'p.m.', 'ballroom', 'discus', '“', 'whi', 'doe', 'race', 's…']",1067417257251356672
"RT : VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' interest an…","['rt', ':', 'vip', 'exclus', 'via', '@', 'mikecasazza', '-', '#', 'wvu', ',', ""'s"", 'heard', 'school', ""'"", 'interest', 'an…']",1067415360893345793
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,"['rt', '@', 'bradhowe07', ':', 'new', 'episod', ':', 'the', 'disappoint', 'friday', '’', 's', 'loss', 'oklahoma', 'will', 'linger', 'within', 'mountain', 'nation', 'long', 'time', '.', 'we', 'di…']",1067414714760744960
"VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' intere… ","['vip', 'exclus', 'via', '@', 'mikecasazza', '-', '#', 'wvu', ',', ""'s"", 'heard', 'school', ""'"", 'intere…']",1067413989536219137
Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park… ,"['aerial', 'photo', 'courtesi', 'show', 'progress', 'the', 'aquat', 'track', 'center', 'mylan', 'park…']",1067412829052067841
"#WVU v Rider Wednesday night       

“The Broncs have all five starters back from last year's team that won 22 game… ","['#', 'wvu', 'v', 'rider', 'wednesday', 'night', '“', 'the', 'bronc', 'five', 'starter', 'back', 'last', 'year', ""'s"", 'team', 'won', '22', 'game…']",1067411114462461952
"RT : #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he’s such a phenomenal…","['rt', ':', '#', 'wvu', 'defens', 'lineman', 'rees', 'donahu', 'senior', 'william', 'crest', ':', '``', 'i', 'want', 'like', 'will', 'crest', '’', 's', 'phenomenal…']",1067409661148696577
RT @bhertzel: THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN  via ,"['rt', '@', 'bhertzel', ':', 'the', 'truth', 'hertz', 'holgorsen', ""n't"", 'go', 'anywher', '...', 'yet', '#', 'wvu', '#', 'bgn', 'via']",1067407968633847810
THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN  via ,"['the', 'truth', 'hertz', 'holgorsen', ""n't"", 'go', 'anywher', '...', 'yet', '#', 'wvu', '#', 'bgn', 'via']",1067407508585754624
"HERTZEL COLUMN: No reason right now for Holgorsen to think about going elsewhere #wvu 
 | HE… ","['hertzel', 'column', ':', 'no', 'reason', 'right', 'now', 'holgorsen', 'think', 'go', 'elsewher', '#', 'wvu', '|', 'he…']",1067407023409639424
"Two decades ago today, Marc Bulger and Mountaineers laid an avalanche of points on Backyard Brawlrival Pitt. #wvu… ","['two', 'decad', 'ago', 'today', ',', 'marc', 'bulger', 'mountain', 'laid', 'avalanch', 'point', 'backyard', 'brawlriv', 'pitt', '.', '#', 'wvu…']",1067405975387283457
How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,"['how', 'former', '#', 'wvu', 'star', 'fare', 'nfl', 'week', '?', 'here', ""'s"", 'week', ""'s"", 'wrap', '--', '-', '&', 'gt', ';']",1067402662683897857
RT @rivalskeenan: #WVU DL commit Jalen Thornton. ,"['rt', '@', 'rivalskeenan', ':', '#', 'wvu', 'dl', 'commit', 'jalen', 'thornton', '.']",1067400727327318017
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…","['rt', ':', 'jalen', 'bridg', ',', '#', '3', 'recruit', '2020', 'class', 'wv', ',', 'told', 'earlier', 'even', 'recent', 'went', 'visit', 'cincinn…']",1067400074588753920
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…","['rt', ':', 'jalen', 'bridg', ',', '#', '3', 'recruit', '2020', 'class', 'wv', ',', 'told', 'earlier', 'even', 'recent', 'went', 'visit', 'cincinn…']",1067398614601871360
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…","['rt', ':', 'jalen', 'bridg', ',', '#', '3', 'recruit', '2020', 'class', 'wv', ',', 'told', 'earlier', 'even', 'recent', 'went', 'visit', 'cincinn…']",1067385695499665409
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,"['rt', '@', 'bradhowe07', ':', 'new', 'episod', ':', 'the', 'disappoint', 'friday', '’', 's', 'loss', 'oklahoma', 'will', 'linger', 'within', 'mountain', 'nation', 'long', 'time', '.', 'we', 'di…']",1067382354120007680
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,"['rt', '@', 'bradhowe07', ':', 'new', 'episod', ':', 'the', 'disappoint', 'friday', '’', 's', 'loss', 'oklahoma', 'will', 'linger', 'within', 'mountain', 'nation', 'long', 'time', '.', 'we', 'di…']",1067381703428186112
The PRT is running on a normal schedule (Tue Nov 27 06:30:39 2018). #wvuprt #wvu #prt,"['the', 'prt', 'run', 'normal', 'schedul', '(', 'tue', 'nov', '27', '06:30:39', '2018', ')', '.', '#', 'wvuprt', '#', 'wvu', '#', 'prt']",1067381279325372416
