Tweet ID,Username,Text,Number of Retweets,Number of Likes 
1067424233033207808,wvustatler,b'RT @ThorstenWuest: Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our #IENG30\xe2\x80\xa6',2,0
1067421430898397184,DubVNation,b'The regular season finale was entertaining to say the least #WVU https://t.co/6sd11X7kHx',0,5
1067421115411243009,rivalskeenan,b'How did former #WVU stars fare in the NFL this week? @WVSportsDotCom breaks it all down player by player in Mountai\xe2\x80\xa6 https://t.co/q7MBepWvof',0,0
1067419632208879616,LowCountryEers,b'Please consider making a donation to our chapters scholarship fund for #GivingTuresday - Our scholarship helps to s\xe2\x80\xa6 https://t.co/fipZW64Aka',2,3
1067419479783735296,NiteStare,"b'Would you rather be #TCU or #WVU at this point in their #Big12 lives? TCU has won at least 11 games 3 times, has no\xe2\x80\xa6 https://t.co/Nw6cm9Unzq'",0,1
1067419338767040513,WVUSocialWork,"b""HUGE Congrats to #WVU's @KristinaHash, Dr. Morrow &amp; Mandy Weirich for their chapter in Kaye &amp; Singer's new book, So\xe2\x80\xa6 https://t.co/SOvHtgQLxb""",0,0
1067417761003954178,EerSportsDotCom,b'Former high school commit discussing options with #WVU after impressive JUCO campaign (VIP).... https://t.co/TGtGOI7Cvc',0,1
1067417433806266368,__ClassicCutz,b'Start your day off right ! Classic Cutz Barbershop \xe2\x9c\x8c\xf0\x9f\x8f\xbf 2001 University Ave Morgantown Wv (304) 381-2483\xe2\x80\xa6 https://t.co/lJ4R6tkkGk',0,0
1067417330173558784,ThorstenWuest,b'Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our\xe2\x80\xa6 https://t.co/vFR8MXi27t',2,4
1067417257251356672,WVUEberly,b'Sit down with @ProfGeorgeYancy tonight at 7:30 p.m. in the @Mountainlair Ballrooms as he discusses \xe2\x80\x9cWhy Does Race S\xe2\x80\xa6 https://t.co/nLkKOzepU2',1,2
1067415360893345793,Wvu2000aca,"b""RT @CMAnderson247: VIP Exclusive via @mikecasazza - @WVUADLyons on @Holgorsendana at #WVU, what he's heard about other schools' interest an\xe2\x80\xa6""",1,0
1067414714760744960,gesnow12,b'RT @bradhowe07: NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di\xe2\x80\xa6',8,0
1067413989536219137,CMAnderson247,"b""VIP Exclusive via @mikecasazza - @WVUADLyons on @Holgorsendana at #WVU, what he's heard about other schools' intere\xe2\x80\xa6 https://t.co/pO8Og7Y5Bq""",1,3
1067412829052067841,Paradigmarch,b'Aerial photos courtesy of @ADSengineers showing the progress to The Aquatic and Track Center at Mylan Park\xe2\x80\xa6 https://t.co/CL1asW16hw',5,13
1067411114462461952,WVwings,"b""#WVU v Rider Wednesday night       \n\n\xe2\x80\x9cThe Broncs have all five starters back from last year's team that won 22 game\xe2\x80\xa6 https://t.co/y0TINWRxOy""",0,0
1067409661148696577,PStalek,"b'RT @CJacksonWVU: #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he\xe2\x80\x99s such a phenomenal\xe2\x80\xa6'",111,0
1067407968633847810,Lee032772,"b""RT @bhertzel: THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN https://t.co/IsF4kefuEX via @WVNews247""",1,0
1067407508585754624,bhertzel,"b""THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN https://t.co/IsF4kefuEX via @WVNews247""",1,2
1067407023409639424,bhertzel,b'HERTZEL COLUMN: No reason right now for Holgorsen to think about going elsewhere #wvu \nhttps://t.co/nCcOpGucRi | HE\xe2\x80\xa6 https://t.co/QNTdfAvyt6',0,2
1067405975387283457,bhertzel,"b'Two decades ago today, Marc Bulger and Mountaineers laid an avalanche of points on Backyard Brawlrival Pitt. #wvu\xe2\x80\xa6 https://t.co/CYUBVb6rMy'",5,30
1067402662683897857,CMAnderson247,"b""How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  https://t.co/Yd9hjRMCuA""",0,2
1067400727327318017,MikeontheMic79,b'RT @rivalskeenan: #WVU DL commit Jalen Thornton. https://t.co/mlc2dPUB64',3,0
1067400074588753920,sullyb901,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067398614601871360,ITPSwildcats,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067385695499665409,1xufan,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067382354120007680,EPWVLaw,b'RT @bradhowe07: NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di\xe2\x80\xa6',8,0
1067381703428186112,HoppyKercheval,b'RT @bradhowe07: NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di\xe2\x80\xa6',8,0
1067381279325372416,PRTMonitor,b'The PRT is running on a normal schedule\xf0\x9f\x99\x8c (Tue Nov 27 06:30:39 2018). #wvuprt #wvu #prt',0,0
1067376936001904642,PGH_Sports_Date,"b'20 years ago (11/27/98): #WVU routs #Pitt, 52-14. #H2P https://t.co/Ox0jEPVDj0'",0,3
1067372590598168577,BlueGoldNews,b'The Film Room: West Virginia Mountaineers - Oklahoma Sooners https://t.co/b2RD5pSLLS #WVU #BGN https://t.co/cOIrYqR9p9',0,1
1067371754505547776,tdroney_itps,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067364293476343808,lafferty_nick,b'RT @EerSportsDotCom: #WVU football bowl projections after the end of the regular season .... https://t.co/kNCluculPU',3,0
1067332235102232577,dubvLIVE,b'NCAA Die-Cut Window Decal #WVU https://t.co/5O7dy0dlyO',0,2
1067314802496757761,Heim_LV,b'If you think these touts bet their games you need look no further than @pregame Ken Thomson who released #WVU -3.5\xe2\x80\xa6 https://t.co/DI7Fc0egKn',0,1
1067304899434741761,motown__07,"b'RT @CJacksonWVU: #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he\xe2\x80\x99s such a phenomenal\xe2\x80\xa6'",111,0
1067303367272210432,anthony15333,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067297205529255936,TheRealDeal_27,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067295943563927553,TheBigshow71,b'RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... https://t.co/2BxuawWW4J',15,0
1067282726238257152,vernonpereira1,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067280521586241536,RaspyVoiceKids,"b'RT @Day1Lifestyle: Looking back already, that Oklahoma game stings but that Ok St game really really stings. #WVU'",3,0
1067279277136187392,Tyler_Seiwert12,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067278512594305024,kkolaughlin,"b'RT @WVSportsDotCom: Another very positive post from Oklahoma fans that visited Morgantown for this past weekend\'s #WVU game \n\n""I just want\xe2\x80\xa6'",18,0
1067275038125101056,jdenkirk,b'RT @jflow41: These youngin battle it out in the G league tomorrow \xf0\x9f\x98\xac #wvu @FinalFourCast https://t.co/0kMdisRwHp',3,0
1067274568967032833,SWATASenate,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067272150577491968,megan_oliverio,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067269589090869248,musketeerreport,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067269459096813568,chreeeese,b'RT @jflow41: These youngin battle it out in the G league tomorrow \xf0\x9f\x98\xac #wvu @FinalFourCast https://t.co/0kMdisRwHp',3,0
1067267284153106432,Lord_Neill,b'RT @Squaleeee13: The AUDACITY of these @espn announcers going out of their way to bash the Big 12WVU vs OU game and explain why they don\xe2\x80\x99t\xe2\x80\xa6',1,0
1067267260643983360,JRSCHWARTZ2,b'@jason1040 @ialsohatepitt I\xe2\x80\x99m so glad to hear that someone else suffers from the same heartache.  #Saturdays make o\xe2\x80\xa6 https://t.co/pXRik5HA4q',0,1
1067266720853880832,Squaleeee13,b'The AUDACITY of these @espn announcers going out of their way to bash the Big 12WVU vs OU game and explain why they\xe2\x80\xa6 https://t.co/4KsESuLUbl',1,10
1067266621876641792,JRSCHWARTZ2,b'Tough hearing #WVU getting ripped on #MNF for our lack of defense against #Oklahoma.',0,0
1067265654062047232,HaleyRae_,b'You can always tell how well the Mountaineers play based on how messed up Dana Holgorsen\xe2\x80\x99s hair is by the end of th\xe2\x80\xa6 https://t.co/YZlnDCJQ3D',0,1
1067263919184666624,WVwings,b'@davidsilkenat Yes . But can you demand 26.6m$ per year from TV for the rights to broadcast your history classes ? \n#WVU',0,0
1067263000896331776,DubVnightlife,b'Elite Pint Glasses (4) | #WVU #Mountaineers 16 oz. Mixing Glasses - Set of 4 https://t.co/wcaYch8gFz',0,1
1067261935186530304,4WVUFamily,b'@WVUSPORTSGUY There are 129 schools in Div 1.\nLowest ranking (4 versions at https://t.co/Df1VialOer) has\xe2\x80\xa6 https://t.co/7UwIw88VjO',0,2
1067260100010786816,slimreaper_15,"b'RT @mattdribble: I know we\xe2\x80\x99ve probably slid too far now at 4th in the Big 12, but you can\xe2\x80\x99t tell me that a WVU vs Washington state, Holgors\xe2\x80\xa6'",2,0
1067259860398551041,4WVUFamily,"b'@ChuckCarltonDMN @MitchVingle Years ago, #WVUFootball coach Jim Carlen got \xf0\x9f\x92\x9b\xf0\x9f\x92\x99 #WVU into the Peach Bowl when there w\xe2\x80\xa6 https://t.co/0S2HXujvoK'",0,1
1067259267303030784,WVwings,"b'PASSING YARDS\nTENNESSEE \nM. Mariota\n16-16, 237 YDS, 2 TD\n#WVU \nHe\xe2\x80\x99s perfect through 3Q'",0,0
1067258241170776064,WVwings,b'@awfulannouncing #WVU the 141st best basketball team in D1 . \xf0\x9f\xa4\x94\xf0\x9f\x98\x84',0,0
1067256708211400704,PRTMonitor,b'The PRT is closed\xf0\x9f\x98\xb4 (Mon Nov 26 22:15:47 2018). #wvuprt #wvu #prt',0,0
1067256571921686528,WVwings,b'\xf0\x9f\xa5\x97Romaine Lettuce hostage crisis day 7 is over . Rescued by common sense. \n#CDC \nMost of America can now eat a salad\xe2\x80\xa6 https://t.co/sB05IY8ZoS',0,0
1067256160636551169,PatrickKotnik,b'Get a full year of top notch #WVU team and recruiting coverage and a FREE $99 gift card to get Mountaineers gear of\xe2\x80\xa6 https://t.co/2VzFjZ27fk',0,0
1067255440558280704,EerSportsDotCom,b'#WVU coaches stopping in to see a WR tomorrow; Holgorsen coming next week (VIP).... https://t.co/AAydfGFVfZ',0,1
1067254924914900992,aeddy2,b'RT @bradhowe07: NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di\xe2\x80\xa6',8,0
1067254296176136193,jalenbridgess,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067253718440206337,TonyCaridi,b'RT @bradhowe07: NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di\xe2\x80\xa6',8,0
1067253534540869635,OllyReed_25,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067253471617921024,12SportsZone,"b'RT @RDeckerWboy: Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn\xe2\x80\xa6'",17,0
1067253054209228801,NowOnDeck,b'A little college basketball recruiting news for you on this Monday night #WVU https://t.co/I3PeQfshVc',0,2
1067252977226924034,SoonerBaum,b'RT @JustOKsport: Leaving work and know that traffic will be slow. Then fill that time with our recap of #OU big time road win over #WVU \n\n#\xe2\x80\xa6',2,0
1067252462376108033,RDeckerWboy,"b'Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to\xe2\x80\xa6 https://t.co/lUDgCDsiGP'",17,61
1067250904645148678,bradhowe07,b'NEW EPISODE: The disappointment from Friday\xe2\x80\x99s loss to Oklahoma will linger within Mountaineer Nation for a long tim\xe2\x80\xa6 https://t.co/NP9NIvaebw',8,32
1067250082372878337,Michael724304,b'RT @tweber912: I\xe2\x80\x99m pro Dana staying at #WVU \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',7,0
1067248724282433537,mikerbogast,"b'RT @EerSportsDotCom: He was once committed to #WVU in high school, and now this JUCO DB is discussing options with the Mountaineer coaches\xe2\x80\xa6'",2,0
1067247106669379584,PatrickKotnik,b'RT @rivalskeenan: #WVU DL commit Jalen Thornton. https://t.co/mlc2dPUB64',3,0
1067246433680666624,WVwings,b'#NPR #Reveal -  The Center for Investigative Reporting . \nCheck out the pod cast re the fires in California. \nYou w\xe2\x80\xa6 https://t.co/LweEKzQEdk',0,0
1067246173558312961,CMAnderson247,b'Another coaching visit set for Friday night for #WVU (VIP).... https://t.co/m57mOAi8E7',0,1
1067245527761412097,mikerbogast,b'RT @WVUCrushes_: Why am I crying right now \xf0\x9f\x92\x99\xf0\x9f\x92\x9b #Wvu #hailwv https://t.co/wHtOM53F64',3,0
1067245361029398530,WVwings,b'#California has 58 counties. \n#WestVirginia has 55 counties.\n#WVU',0,0
1067244389867683840,rivalskeenan,b'Get a full year of top notch #WVU team and recruiting coverage and a FREE $99 gift card to get Mountaineers gear of\xe2\x80\xa6 https://t.co/f7JW5eYTmk',0,0
1067243659656081408,rivalskeenan,b'#WVU DL commit Jalen Thornton. https://t.co/mlc2dPUB64',3,46
1067243300179111936,kevin_steele5,b'RT @TurnstoneSports: https://t.co/6takVcvpf1\nNew article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan\xe2\x80\xa6',7,0
1067241614425423873,DubVnightlife,"b'""Satin Etched"" Pint Glasses (4) | #WVU #Mountaineers 16 oz. Mixing Glasses - Set of 4 https://t.co/nAwxqZRYpJ'",0,1
1067241216520200192,KJ954865,b'RT @WVUFoundation: Giving thanks for Don Wilcox of the @WVUMarchingBand via @WVUCCA \xf0\x9f\x99\x8f #WVU https://t.co/QuX84bgf95 https://t.co/fPTpPFDJjF',6,0
1067240997967532033,WVU_Depot,b'RT @jflow41: These youngin battle it out in the G league tomorrow \xf0\x9f\x98\xac #wvu @FinalFourCast https://t.co/0kMdisRwHp',3,0
1067239930173292544,mikerbogast,"b'RT @WVSportsDotCom: Another very positive post from Oklahoma fans that visited Morgantown for this past weekend\'s #WVU game \n\n""I just want\xe2\x80\xa6'",18,0
1067239503927173121,Turnstone_Tony,b'RT @TurnstoneSports: https://t.co/6takVcvpf1\nNew article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan\xe2\x80\xa6',7,0
1067238332596461568,TurnstoneSports,"b'RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity\xe2\x80\xa6'",28,0
1067235089715789826,sunnybeachvoter,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067233663174279168,PatrickKotnik,b'Get a FREE $99 gift card to use toward #WVU gear if you sign up for a new annual subscription to @WVSportsDotCom. A\xe2\x80\xa6 https://t.co/aDERg7A6lt',0,0
1067232877648203777,DannoCurfman,b'I can play the college edition\nHolgorsen goes for it on 4th down instead of kickin FG\nGrier fumbles and recovered f\xe2\x80\xa6 https://t.co/F8uMdysfcj',0,1
1067232594335428608,Pardee_Time,b'RT @HamiltonESPN: #CFB Total QBR week 14\n\nKyler Murray #Sooners 96.1\nTua Tagovailoa #Bama 95.9\nJake Fromm #UGA 86.1\nDwayne Haskins #OhioSta\xe2\x80\xa6',19,0
1067232519265943553,WVwings,b'@WaffleHouse So I guess you just don\xe2\x80\x99t like Morgantown #WestVirginia #WVU and 30000 students and you will never ope\xe2\x80\xa6 https://t.co/7dCVYlnplF',0,0
1067232107649470464,P13T92,b'RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to\xe2\x80\xa6',862,0
1067232030562402304,DubVnightlife,b'RT @StarportWV: Board game night is about to start! Bring your friends and come chill out with a beer in our back room! \n\n#morgantown #game\xe2\x80\xa6',2,0
1067231938006720512,DubVnightlife,"b'RT @123pleasant: Metal heads unite at 123 Pleasant Street Saturday, December 22nd for Winter Solstice! Mountain Sludge Revival, Hovel, and\xe2\x80\xa6'",1,0
1067231396131991553,WVwings,b'Classic . \n#WVU https://t.co/UJauREpu7l',0,0
1067231324287713280,juddwvu,"b'RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity\xe2\x80\xa6'",28,0
